date,state,equity,tqqq_shares,splg_shares,bil_shares,cash,returns,peak,drawdown
2014-10-17,DOWN,2.459275400686723,0.06858948418297957,0.0,0.0,0.0,0.039124756464748556,3.088926951830355,-0.20384151550444718
2014-10-20,FOCUS,2.565246224394418,0.06858948418297957,0.0,0.0,0.0,0.04309026296042484,3.088926951830355,-0.16953483704936045
2014-10-21,OVERHEAT,2.7658703478879803,0.06858948418297957,0.0,0.0,0.0,0.07820852500852005,3.088926951830355,-0.10458538158403075
2014-10-22,OVERHEAT,2.7230031631021774,0.06858948418297957,0.0,0.0,0.0,-0.015498624083567836,3.088926951830355,-0.11846307615379115
2014-10-23,OVERHEAT,2.8474929827009627,0.06858948418297957,0.0,0.0,0.0,0.04571783877656621,3.088926951830355,-0.07816111319380004
2014-10-24,OVERHEAT,2.9129948228582454,0.06858948418297957,0.0,0.0,0.0,0.02300333681424971,3.088926951830355,-0.05695574279212401
2014-10-27,OVERHEAT,2.9239697185698623,0.06858948418297957,0.0,0.0,0.0,0.003767564441068405,3.088926951830355,-0.05340276278231393
2014-10-28,OVERHEAT,3.0546327330351,0.06858948418297957,0.0,0.0,0.0,0.0446868562404763,3.088926951830355,-0.011102308125135019
2014-10-29,OVERHEAT,3.017936780754865,0.06858948418297957,0.0,0.0,0.0,-0.01201321254872223,3.088926951830355,-0.022982146286568694
2014-10-30,OVERHEAT,3.036799974744874,0.06858948418297957,0.0,0.0,0.0,0.00625036087909403,3.088926951830355,-0.016875432115541877
2014-10-31,OVERHEAT,3.1619746582919053,0.06858948418297957,0.0,0.0,0.0,0.04121927179532037,3.1619746582919053,0.0
2014-11-03,OVERHEAT,3.1945551473278377,0.06858948418297957,0.0,0.0,0.0,0.010303842553100129,3.1945551473278377,0.0
2014-11-04,OVERHEAT,3.1606033605067076,0.06858948418297957,0.0,0.0,0.0,-0.010628017127683576,3.1945551473278377,-0.010628017127683576
2014-11-05,OVERHEAT,3.160261124768672,0.06858948418297957,0.0,0.0,0.0,-0.00010828177376254189,3.1945551473278377,-0.010735148080900037
2014-11-06,OVERHEAT,3.1873532828863995,0.06858948418297957,0.0,0.0,0.0,0.00857275935377344,3.1945551473278377,-0.0022544185682511486
2014-11-07,OVERHEAT,3.179464984608008,0.06858948418297957,0.0,0.0,0.0,-0.0024748741599325275,3.1945551473278377,-0.004723713325923473
2014-11-10,OVERHEAT,3.2120454736439426,0.06858948418297957,0.0,0.0,0.0,0.010247160825377577,3.2120454736439426,0.0
2014-11-11,OVERHEAT,3.2425684272938127,0.06858948418297957,0.0,0.0,0.0,0.00950265302914377,3.2425684272938127,0.0
2014-11-12,OVERHEAT,3.2604011855840387,0.06858948418297957,0.0,0.0,0.0,0.005499578093748569,3.2604011855840387,0.0
2014-11-13,OVERHEAT,3.302241270683561,0.06858948418297957,0.0,0.0,0.0,0.012832802688368394,3.302241270683561,0.0
2014-11-14,OVERHEAT,3.3327626544447253,0.06858948418297957,0.0,0.0,0.0,0.009242626828065426,3.3327626544447253,0.0
2014-11-17,OVERHEAT,3.301554836846609,0.06858948418297957,0.0,0.0,0.0,-0.009363948421738266,3.3327626544447253,-0.009363948421738266
2014-11-18,OVERHEAT,3.375631605355323,0.06858948418297957,0.0,0.0,0.0,0.022436934162652244,3.375631605355323,0.0
2014-11-19,OVERHEAT,3.3327626544447253,0.06858948418297957,0.0,0.0,0.0,-0.012699534760424624,3.375631605355323,-0.012699534760424624
2014-11-20,OVERHEAT,3.3770025106683446,0.06858948418297957,0.0,0.0,0.0,0.013274229463841047,3.3770025106683446,0.0
2014-11-21,OVERHEAT,3.4013526619239403,0.06858948418297957,0.0,0.0,0.0,0.0072105813302389965,3.4013526619239403,0.0
2014-11-24,OVERHEAT,3.478173203419581,0.06858948418297957,0.0,0.0,0.0,0.022585291538745667,3.478173203419581,0.0
2014-11-25,OVERHEAT,3.48949053110532,0.06858948418297957,0.0,0.0,0.0,0.0032538137188258265,3.48949053110532,0.0
2014-11-26,OVERHEAT,3.5608231341549326,0.06858948418297957,0.0,0.0,0.0,0.020442125408782097,3.5608231341549326,0.0
2014-11-28,OVERHEAT,3.6139803507041073,0.06858948418297957,0.0,0.0,0.0,0.01492835070613241,3.6139803507041073,0.0
2014-12-01,OVERHEAT,3.480573563251943,0.06858948418297957,0.0,0.0,0.0,-0.03691408765578175,3.6139803507041073,-0.03691408765578175
2014-12-02,OVERHEAT,3.517954183244335,0.06858948418297957,0.0,0.0,0.0,0.010739787369259624,3.6139803507041073,-0.02657074973887552
2014-12-03,OVERHEAT,3.5498480422072283,0.06858948418297957,0.0,0.0,0.0,0.009066024541991125,3.6139803507041073,-0.01774561626611615
2014-12-04,OVERHEAT,3.539217540830617,0.06858948418297957,0.0,0.0,0.0,-0.002994635615444885,3.6139803507041073,-0.02068711022707259
2014-12-05,OVERHEAT,3.5416175081908015,0.06858948418297957,0.0,0.0,0.0,0.0006781067658307993,3.6139803507041073,-0.020023031530652213
2014-12-08,OVERHEAT,3.465140772321902,0.06858948418297957,0.0,0.0,0.0,-0.021593731026015583,3.6139803507041073,-0.041184390599469434
2014-12-09,OVERHEAT,3.4987501271689103,0.06858948418297957,0.0,0.0,0.0,0.009699275456704681,3.6139803507041073,-0.031884573891705514
2014-12-10,OVERHEAT,3.3293336250373766,0.06858948418297957,0.0,0.0,0.0,-0.04842200670918462,3.6139803507041073,-0.07876266554998657
2014-12-11,OVERHEAT,3.3814621720115636,0.06858948418297957,0.0,0.0,0.0,0.0156573515439149,3.6139803507041073,-0.06433852874912349
2014-12-12,OVERHEAT,3.2696607816476275,0.06858948418297957,0.0,0.0,0.0,-0.03306303151616441,3.6139803507041073,-0.09527433346155201
2014-12-15,OVERHEAT,3.1715782562183237,0.06858948418297957,0.0,0.0,0.0,-0.029997767958020005,3.6139803507041073,-0.12241408407203735
2014-12-16,OVERHEAT,3.014165515609483,0.06858948418297957,0.0,0.0,0.0,-0.04963230539880614,3.6139803507041073,-0.165970696265065
2014-12-17,OVERHEAT,3.1760361514367483,0.06858948418297957,0.0,0.0,0.0,0.05370330029621284,3.6139803507041073,-0.12118057011074646
2014-12-18,OVERHEAT,3.4088967621034136,0.06858948418297957,0.0,0.0,0.0,0.07331799751754264,3.6139803507041073,-0.05674728933175788
2014-12-19,OVERHEAT,3.446963815932759,0.06858948418297957,0.0,0.0,0.0,0.011166971746559007,3.6139803507041073,-0.04621401296186034
2014-12-22,OVERHEAT,3.478173203419581,0.06858948418297957,0.0,0.0,0.0,0.009054167421939319,3.6139803507041073,-0.037578274950517354
2014-12-23,OVERHEAT,3.444906476782784,0.06858948418297957,0.0,0.0,0.0,-0.009564424970007535,3.6139803507041073,-0.04678328532925835
2014-12-24,OVERHEAT,3.452108341224223,0.06858948418297957,0.0,0.0,0.0,0.0020905834425337666,3.6139803507041073,-0.04479050624842129
2014-12-26,OVERHEAT,3.522069646488636,0.06858948418297957,0.0,0.0,0.0,0.02026625422758399,3.6139803507041073,-0.02543198780745015
2014-12-29,OVERHEAT,3.5227560803255886,0.06858948418297957,0.0,0.0,0.0,0.00019489502078329224,3.6139803507041073,-0.025242049354459173
2014-12-30,OVERHEAT,3.450050609602072,0.06858948418297957,0.0,0.0,0.0,-0.020638803557695318,3.6139803507041073,-0.0453598872141342
2014-12-31,OVERHEAT,3.3420222505083146,0.06858948418297957,0.0,0.0,0.0,-0.03131210852185651,3.6139803507041073,-0.07525168202500254
2015-01-02,OVERHEAT,3.314587267944288,0.06858948418297957,0.0,0.0,0.0,-0.008209096321801446,3.6139803507041073,-0.08284303004068327
2015-01-05,OVERHEAT,3.1654052575879605,0.06858948418297957,0.0,0.0,0.0,-0.04500771839652007,3.6139803507041073,-0.1241221726700178
2015-01-06,OVERHEAT,3.0398865721781005,0.06858948418297957,0.0,0.0,0.0,-0.039653275077171424,3.6139803507041073,-0.15885359709112878
2015-01-07,OVERHEAT,3.1568305254726168,0.06858948418297957,0.0,0.0,0.0,0.038469841067367616,3.6139803507041073,-0.1264948286568367
2015-01-08,OVERHEAT,3.33687772521685,0.06858948418297957,0.0,0.0,0.0,0.057034167115220136,3.6139803507041073,-0.0766751887384417
2015-01-09,OVERHEAT,3.2693183496735045,0.06858948418297957,0.0,0.0,0.0,-0.020246284433138806,3.6139803507041073,-0.09536908549141743
2015-01-12,OVERHEAT,3.16883409075922,0.06858948418297957,0.0,0.0,0.0,-0.030735538166333454,3.6139803507041073,-0.12317340349074113
2015-01-13,OVERHEAT,3.166090121536207,0.06858948418297957,0.0,0.0,0.0,-0.0008659239153652187,3.6139803507041073,-0.12393266861028684
2015-01-14,OVERHEAT,3.1173919776219856,0.06858948418297957,0.0,0.0,0.0,-0.0153811616362306,3.6139803507041073,-0.13740760183861322
2015-01-15,OVERHEAT,2.9935885918601532,0.06858948418297957,0.0,0.0,0.0,-0.03971376928231918,3.6139803507041073,-0.17166439732387695
2015-01-16,OVERHEAT,3.1002440832800056,0.06858948418297957,0.0,0.0,0.0,0.0356279722971482,3.6139803507041073,-0.14215247941899056
2015-01-20,OVERHEAT,3.16883409075922,0.06858948418297957,0.0,0.0,0.0,0.022124066891742178,3.6139803507041073,-0.12317340349074113
2015-01-21,OVERHEAT,3.217532234673442,0.06858948418297957,0.0,0.0,0.0,0.015367842720523717,3.6139803507041073,-0.10969847026241464
2015-01-22,OVERHEAT,3.396550764842687,0.06858948418297957,0.0,0.0,0.0,0.055638457399142194,3.6139803507041073,-0.06016346652771887
2015-01-23,OVERHEAT,3.4191854202141667,0.06858948418297957,0.0,0.0,0.0,0.006664012093023475,3.6139803507041073,-0.05390038450319434
2015-01-26,OVERHEAT,3.4116409275625164,0.06858948418297957,0.0,0.0,0.0,-0.0022065175544583315,3.6139803507041073,-0.055987969913054325
2015-01-27,OVERHEAT,3.1475709294090275,0.06858948418297957,0.0,0.0,0.0,-0.07740263520116597,3.6139803507041073,-0.12905698870338622
2015-01-28,OVERHEAT,3.093386220701398,0.06858948418297957,0.0,0.0,0.0,-0.017214769713800537,3.6139803507041073,-0.1440500720767015
2015-01-29,OVERHEAT,3.1828955839040636,0.06858948418297957,0.0,0.0,0.0,0.028935721832487715,3.6139803507041073,-0.11928254305977504
2015-01-30,OVERHEAT,3.1098476812064244,0.06858948418297957,0.0,0.0,0.0,-0.022950141081298114,3.6139803507041073,-0.13949513294931537
2015-02-02,OVERHEAT,3.1914687461307,0.06858948418297957,0.0,0.0,0.0,0.026246000862849783,3.6139803507041073,-0.1169103214662166
2015-02-03,OVERHEAT,3.2785779457370943,0.06858948418297957,0.0,0.0,0.0,0.027294392186044236,3.6139803507041073,-0.09280692544486768
2015-02-04,OVERHEAT,3.2700030173856622,0.06858948418297957,0.0,0.0,0.0,-0.0026154413570009805,3.6139803507041073,-0.09517963573084409
2015-02-05,OVERHEAT,3.3567697850179337,0.06858948418297957,0.0,0.0,0.0,0.026534155219722244,3.6139803507041073,-0.07117099173936059
2015-02-06,OVERHEAT,3.295724270190368,0.06858948418297957,0.0,0.0,0.0,-0.01818579132236775,3.6139803507041073,-0.08806248225775037
2015-02-09,OVERHEAT,3.259372319772963,0.06858948418297957,0.0,0.0,0.0,-0.011030033897618918,3.6139803507041073,-0.09812118399095782
2015-02-10,OVERHEAT,3.415413762596606,0.06858948418297957,0.0,0.0,0.0,0.047874691049260676,3.6139803507041073,-0.05494401431065199
2015-02-11,OVERHEAT,3.453823444636162,0.06858948418297957,0.0,0.0,0.0,0.011245982100380969,3.6139803507041073,-0.04431593161173164
2015-02-12,OVERHEAT,3.5745404292008587,0.06858948418297957,0.0,0.0,0.0,0.03495169527329822,3.6139803507041073,-0.01091315327587894
2015-02-13,OVERHEAT,3.6647360300043887,0.06858948418297957,0.0,0.0,0.0,0.025232782392587083,3.6647360300043887,0.0
2015-02-17,OVERHEAT,3.6746820599049306,0.06858948418297957,0.0,0.0,0.0,0.002713982622243538,3.6746820599049306,0.0
2015-02-18,OVERHEAT,3.6904570865730064,0.06858948418297957,0.0,0.0,0.0,0.00429289566033475,3.6904570865730064,0.0
2015-02-19,OVERHEAT,3.7460146629545417,0.06858948418297957,0.0,0.0,0.0,0.015054388949182096,3.7460146629545417,0.0
2015-02-20,OVERHEAT,3.8180336998411057,0.06858948418297957,0.0,0.0,0.0,0.019225508538122327,3.8180336998411057,0.0
2015-02-23,OVERHEAT,3.8331238625609356,0.06858948418297957,0.0,0.0,0.0,0.00395233879692003,3.8331238625609356,0.0
2015-02-24,OVERHEAT,3.8410105909506203,0.06858948418297957,0.0,0.0,0.0,0.002057519838248867,3.8410105909506203,0.0
2015-02-25,OVERHEAT,3.810145401562715,0.06858948418297957,0.0,0.0,0.0,-0.008035694944612537,3.8410105909506203,-0.008035694944612537
2015-02-26,OVERHEAT,3.8681045151931426,0.06858948418297957,0.0,0.0,0.0,0.015211785252776888,3.8681045151931426,0.0
2015-02-27,OVERHEAT,3.8170046377939424,0.06858948418297957,0.0,0.0,0.0,-0.013210573085212673,3.8681045151931426,-0.013210573085212673
2015-03-02,OVERHEAT,3.9198888640684117,0.06858948418297957,0.0,0.0,0.0,0.026954179006167367,3.9198888640684117,0.0
2015-03-03,OVERHEAT,3.8636452463221005,0.06858948418297957,0.0,0.0,0.0,-0.014348268457778812,3.9198888640684117,-0.014348268457778812
2015-03-04,OVERHEAT,3.820777865300209,0.06858948418297957,0.0,0.0,0.0,-0.01109506134464544,3.9198888640684117,-0.025284134883695852
2015-03-05,OVERHEAT,3.8375815615432716,0.06858948418297957,0.0,0.0,0.0,0.004397977803334729,3.9198888640684117,-0.02099735614435616
2015-03-06,OVERHEAT,3.705547249292836,0.06858948418297957,0.0,0.0,0.0,-0.03440560418925365,3.9198888640684117,-0.05468053360908631
2015-03-09,OVERHEAT,3.7412127658732883,0.06858948418297957,0.0,0.0,0.0,0.009624898613088462,3.9198888640684117,-0.045581929588094816
2015-03-10,OVERHEAT,3.5340730155391515,0.06858948418297957,0.0,0.0,0.0,-0.055367006181426204,3.9198888640684117,-0.09842520079225558
2015-03-11,OVERHEAT,3.4720004010253063,0.06858948418297957,0.0,0.0,0.0,-0.01756404416120294,3.9198888640684117,-0.1142605003801681
2015-03-12,OVERHEAT,3.538531106993664,0.06858948418297957,0.0,0.0,0.0,0.019162067478077027,3.9198888640684117,-0.09728790032045465
2015-03-13,OVERHEAT,3.4929195605126697,0.06858948418297957,0.0,0.0,0.0,-0.012889966232272565,3.9198888640684117,-0.10892382880278784
2015-03-16,OVERHEAT,3.626668976175045,0.06858948418297957,0.0,0.0,0.0,0.03829158196896576,3.9198888640684117,-0.07480311255279748
2015-03-17,OVERHEAT,3.6469032717141623,0.06858948418297957,0.0,0.0,0.0,0.005579305878767649,3.9198888640684117,-0.06964115611964583
2015-03-18,OVERHEAT,3.7518452296107827,0.06858948418297957,0.0,0.0,0.0,0.028775635128730492,3.9198888640684117,-0.042869489489357204
2015-03-19,OVERHEAT,3.77002061611122,0.06858948418297957,0.0,0.0,0.0,0.004844385998918899,3.9198888640684117,-0.03823277984510132
2015-03-20,OVERHEAT,3.848212455392059,0.06858948418297957,0.0,0.0,0.0,0.020740427505007597,3.9198888640684117,-0.018285316538785956
2015-03-23,OVERHEAT,3.815975968218956,0.06858948418297957,0.0,0.0,0.0,-0.008377002971323377,3.9198888640684117,-0.026509143359132237
2015-03-24,OVERHEAT,3.7772224805526586,0.06858948418297957,0.0,0.0,0.0,-0.010155590074217624,3.9198888640684117,-0.036395517440175884
2015-03-25,OVERHEAT,3.5134964842619993,0.06858948418297957,0.0,0.0,0.0,-0.06982008543274176,3.9198888640684117,-0.10367446473587572
2015-03-26,OVERHEAT,3.4846886340240677,0.06858948418297957,0.0,0.0,0.0,-0.00819919711517303,3.9198888640684117,-0.11102361447886921
2015-03-27,OVERHEAT,3.5182979888710753,0.06858948418297957,0.0,0.0,0.0,0.009644865977077588,3.9198888640684117,-0.1024495563837311
2015-03-30,OVERHEAT,3.644845932564189,0.06858948418297957,0.0,0.0,0.0,0.03596851207413487,3.9198888640684117,-0.07016600241537418
2015-03-31,OVERHEAT,3.5320156763891775,0.06858948418297957,0.0,0.0,0.0,-0.030956111249298868,3.9198888640684117,-0.09895004708798416
2015-04-01,OVERHEAT,3.4723426367633405,0.06858948418297957,0.0,0.0,0.0,-0.016894896595374465,3.9198888640684117,-0.11417319286969985
2015-04-02,OVERHEAT,3.478173203419581,0.06858948418297957,0.0,0.0,0.0,0.001679144965277768,3.9198888640684117,-0.11268576124639884
2015-04-06,OVERHEAT,3.5618518037299194,0.06858948418297957,0.0,0.0,0.0,0.0240582039526005,3.9198888640684117,-0.09133857432041825
2015-04-07,OVERHEAT,3.545390343224891,0.06858948418297957,0.0,0.0,0.0,-0.004621601743169168,3.9198888640684117,-0.09553804554928957
2015-04-08,OVERHEAT,3.6297553773721822,0.06858948418297957,0.0,0.0,0.0,0.02379569694166661,3.9198888640684117,-0.07401574298591285
2015-04-09,OVERHEAT,3.6973167152764104,0.06858948418297957,0.0,0.0,0.0,0.018613193143924844,3.9198888640684117,-0.05678021916187592
2015-04-10,OVERHEAT,3.741556963972206,0.06858948418297957,0.0,0.0,0.0,0.011965501498155673,3.9198888640684117,-0.04549412146116738
2015-04-13,OVERHEAT,3.7137781757814383,0.06858948418297957,0.0,0.0,0.0,-0.007424392694873383,3.9198888640684117,-0.05258074793300471
2015-04-14,OVERHEAT,3.68188392434637,0.06858948418297957,0.0,0.0,0.0,-0.00858808736694594,3.9198888640684117,-0.06071726724288273
2015-04-15,OVERHEAT,3.747043332529529,0.06858948418297957,0.0,0.0,0.0,0.017697301034476975,3.9198888640684117,-0.04409449796479392
2015-04-16,OVERHEAT,3.7340109014318497,0.06858948418297957,0.0,0.0,0.0,-0.003478057215015262,3.9198888640684117,-0.04741919199302025
2015-04-17,OVERHEAT,3.5594518363697345,0.06858948418297957,0.0,0.0,0.0,-0.04674840799076896,3.9198888640684117,-0.09195082824990697
2015-04-20,OVERHEAT,3.7185785029739855,0.06858948418297957,0.0,0.0,0.0,0.04470538552546999,3.9198888640684117,-0.05135613995073529
2015-04-21,OVERHEAT,3.76624895849366,0.06858948418297957,0.0,0.0,0.0,0.012819537218738075,3.9198888640684117,-0.03919496467950634
2015-04-22,OVERHEAT,3.827293295904695,0.06858948418297957,0.0,0.0,0.0,0.016208258690219468,3.9198888640684117,-0.023621988116166337
2015-04-23,OVERHEAT,3.8732486480124306,0.06858948418297957,0.0,0.0,0.0,0.012007272125423185,3.9198888640684117,-0.011898351630197479
2015-04-24,OVERHEAT,4.024830821965032,0.06858948418297957,0.0,0.0,0.0,0.03913566820203651,4.024830821965032,0.0
2015-04-27,OVERHEAT,3.999109765396414,0.06858948418297957,0.0,0.0,0.0,-0.006390593221520802,4.024830821965032,-0.006390593221520802
2015-04-28,OVERHEAT,3.9730464730897626,0.06858948418297957,0.0,0.0,0.0,-0.0065172735522721625,4.024830821965032,-0.012866217529607038
2015-04-29,OVERHEAT,3.8972546011691085,0.06858948418297957,0.0,0.0,0.0,-0.019076512805477508,4.024830821965032,-0.03169728777162295
2015-04-30,OVERHEAT,3.714120411519473,0.06858948418297957,0.0,0.0,0.0,-0.04699056345836328,4.024830821965032,-0.07719837781749583
2015-05-01,OVERHEAT,3.8643316801590526,0.06858948418297957,0.0,0.0,0.0,0.040443295315276906,4.024830821965032,-0.03987723929415221
2015-05-04,OVERHEAT,3.8780489752049774,0.06858948418297957,0.0,0.0,0.0,0.003549719894996306,4.024830821965032,-0.036469072428836014
2015-05-05,OVERHEAT,3.694230314079273,0.06858948418297957,0.0,0.0,0.0,-0.04739977816190122,4.024830821965032,-0.0821402246478401
2015-05-06,OVERHEAT,3.615351648489306,0.06858948418297957,0.0,0.0,0.0,-0.021351853805472998,4.024830821965032,-0.10173823238508373
2015-05-07,OVERHEAT,3.677424655475328,0.06858948418297957,0.0,0.0,0.0,0.017169286150064966,4.024830821965032,-0.08631571905923996
2015-05-08,OVERHEAT,3.812203133184866,0.06858948418297957,0.0,0.0,0.0,0.03665023497051556,4.024830821965032,-0.052828975473894646
2015-05-11,OVERHEAT,3.7703644217379613,0.06858948418297957,0.0,0.0,0.0,-0.01097494283101097,4.024830821965032,-0.06322412331925864
2015-05-12,OVERHEAT,3.721664904171123,0.06858948418297957,0.0,0.0,0.0,-0.012916395371774247,4.024830821965032,-0.07532389091720748
2015-05-13,OVERHEAT,3.740870530135254,0.06858948418297957,0.0,0.0,0.0,0.0051604930746467215,4.024830821965032,-0.07055210625999442
2015-05-14,OVERHEAT,3.9065141972326978,0.06858948418297957,0.0,0.0,0.0,0.04427944398585071,4.024830821965032,-0.029396670311366946
2015-05-15,OVERHEAT,3.9061715690224865,0.06858948418297957,0.0,0.0,0.0,-8.77068898031963e-05,4.024830821965032,-0.029481798910646506
2015-05-18,OVERHEAT,3.9541830828636657,0.06858948418297957,0.0,0.0,0.0,0.01229119433000081,4.024830821965032,-0.017552971100254555
2015-05-19,OVERHEAT,3.942865755177926,0.06858948418297957,0.0,0.0,0.0,-0.0028621152456966836,4.024830821965032,-0.020364847719757884
2015-05-20,OVERHEAT,3.9493831481432955,0.06858948418297957,0.0,0.0,0.0,0.0016529583734397058,4.024830821965032,-0.018745551591880516
2015-05-21,OVERHEAT,4.011456155129318,0.06858948418297957,0.0,0.0,0.0,0.01571713978047562,4.024830821965032,-0.0033230382660366375
2015-05-22,OVERHEAT,4.000481063181613,0.06858948418297957,0.0,0.0,0.0,-0.002735937156803314,4.024830821965032,-0.00604988379897442
2015-05-26,OVERHEAT,3.8619313203266916,0.06858948418297957,0.0,0.0,0.0,-0.03463327051590426,4.024830821965032,-0.040473627052678984
2015-05-27,OVERHEAT,4.047807713074547,0.06858948418297957,0.0,0.0,0.0,0.04813042421793545,4.047807713074547,0.0
2015-05-28,OVERHEAT,4.017971585733805,0.06858948418297957,0.0,0.0,0.0,-0.007370934949397445,4.047807713074547,-0.007370934949397445
2015-05-29,OVERHEAT,3.9500680120915415,0.06858948418297957,0.0,0.0,0.0,-0.016899963624272818,4.047807713074547,-0.024146330041148634
2015-06-01,OVERHEAT,3.9847060365135367,0.06858948418297957,0.0,0.0,0.0,0.008768969120522607,4.047807713074547,-0.015589099343130686
2015-06-02,OVERHEAT,3.9483540860961326,0.06858948418297957,0.0,0.0,0.0,-0.009122868809968931,4.047807713074547,-0.02456975084492663
2015-06-03,OVERHEAT,3.9829909331015974,0.06858948418297957,0.0,0.0,0.0,0.008772477404556112,4.047807713074547,-0.016012811024493367
2015-06-04,OVERHEAT,3.8962255391219447,0.06858948418297957,0.0,0.0,0.0,-0.021783979787292074,4.047807713074547,-0.0374479680600901
2015-06-05,OVERHEAT,3.8667316475192375,0.06858948418297957,0.0,0.0,0.0,-0.007569862500658497,4.047807713074547,-0.044734354591604686
2015-06-08,OVERHEAT,3.7484146303147274,0.06858948418297957,0.0,0.0,0.0,-0.030598714363956003,4.047807713074547,-0.07396425521715622
2015-06-09,OVERHEAT,3.7298954381875498,0.06858948418297957,0.0,0.0,0.0,-0.004940539922506537,4.047807713074547,-0.078539371783924
2015-06-10,OVERHEAT,3.877706346994766,0.06858948418297957,0.0,0.0,0.0,0.03962870039033617,4.047807713074547,-0.04202308462685811
2015-06-11,OVERHEAT,3.898969704581048,0.06858948418297957,0.0,0.0,0.0,0.005483488352015398,4.047807713074547,-0.03677002936990992
2015-06-12,OVERHEAT,3.799856743451962,0.06858948418297957,0.0,0.0,0.0,-0.025420295267396975,4.047807713074547,-0.06125561963373294
2015-06-15,OVERHEAT,3.74738596073974,0.06858948418297957,0.0,0.0,0.0,-0.013808621286221179,4.047807713074547,-0.07421838526677904
2015-06-16,OVERHEAT,3.8046586405332152,0.06858948418297957,0.0,0.0,0.0,0.015283368298196098,4.047807713074547,-0.06006932388511255
2015-06-17,OVERHEAT,3.8365528919682848,0.06858948418297957,0.0,0.0,0.0,0.008382946920725498,4.047807713074547,-0.05218993491807977
2015-06-18,OVERHEAT,3.99876752965838,0.06858948418297957,0.0,0.0,0.0,0.04228135053987825,4.047807713074547,-0.012115245311126177
2015-06-19,OVERHEAT,3.937721622358638,0.06858948418297957,0.0,0.0,0.0,-0.015266180603641377,4.047807713074547,-0.02719647239179046
2015-06-22,OVERHEAT,4.0327191202434225,0.06858948418297957,0.0,0.0,0.0,0.024124990792996126,4.047807713074547,-0.003727596244848197
2015-06-23,OVERHEAT,4.042663580255258,0.06858948418297957,0.0,0.0,0.0,0.002465944122395314,4.047807713074547,-0.0012708441665034709
2015-06-24,OVERHEAT,3.9805905732692355,0.06858948418297957,0.0,0.0,0.0,-0.015354482447956563,4.047807713074547,-0.01660581346001133
2015-06-25,OVERHEAT,3.9545272809625835,0.06858948418297957,0.0,0.0,0.0,-0.006547594339813334,4.047807713074547,-0.023044679669605994
2015-06-26,OVERHEAT,3.8811353764021153,0.06858948418297957,0.0,0.0,0.0,-0.01855895770748195,4.047807713074547,-0.04117595214171721
2015-06-29,FOCUS,3.6067784862626677,0.06858948418297957,0.0,0.0,0.0,-0.0706898532340764,4.047807713074547,-0.10895508336212234
2015-06-30,OVERHEAT,3.647932333761326,0.06858948418297957,0.0,0.0,0.0,0.011410140005936986,4.047807713074547,-0.09878813611170567
2015-07-01,OVERHEAT,3.7226935737461098,0.06858948418297957,0.0,0.0,0.0,0.020494141103680752,4.047807713074547,-0.08031857300886802
2015-07-02,OVERHEAT,3.736755066890953,0.06858948418297957,0.0,0.0,0.0,0.0037772362581787178,4.047807713074547,-0.0768447189768634
2015-07-06,OVERHEAT,3.705203443666095,0.06858948418297957,0.0,0.0,0.0,-0.008443588798317858,4.047807713074547,-0.08463946256681831
2015-07-07,OVERHEAT,3.724066441420014,0.06858948418297957,0.0,0.0,0.0,0.0050909479170879735,4.047807713074547,-0.07997940974538842
2015-07-08,FOCUS,3.5375020449465002,0.06858948418297957,0.0,0.0,0.0,-0.050096957024852506,4.047807713074547,-0.12606964171735313
2015-07-09,FOCUS,3.527213779307924,0.06858948418297957,0.0,0.0,0.0,-0.0029083419621688256,4.047807713074547,-0.12861133005035974
2015-07-10,OVERHEAT,3.691143520409959,0.06858948418297957,0.0,0.0,0.0,0.04647570330545703,4.047807713074547,-0.08811292876204346
2015-07-13,OVERHEAT,3.8797640786169163,0.06858948418297957,0.0,0.0,0.0,0.051100846435255365,4.047807713074547,-0.0415147275684179
2015-07-14,OVERHEAT,3.9576136821597214,0.06858948418297957,0.0,0.0,0.0,0.020065550885392414,4.047807713074547,-0.022282192561542846
2015-07-15,OVERHEAT,3.9764755024971117,0.06858948418297957,0.0,0.0,0.0,0.004765957936323062,4.047807713074547,-0.01762243061769697
2015-07-16,OVERHEAT,4.131830511483802,0.06858948418297957,0.0,0.0,0.0,0.03906851906647768,4.131830511483802,0.0
2015-07-17,OVERHEAT,4.320795267789678,0.06858948418297957,0.0,0.0,0.0,0.04573390795693988,4.320795267789678,0.0
2015-07-20,OVERHEAT,4.369150587257598,0.06858948418297957,0.0,0.0,0.0,0.011191300784000546,4.369150587257598,0.0
2015-07-21,OVERHEAT,4.357146825734906,0.06858948418297957,0.0,0.0,0.0,-0.0027473902038763764,4.369150587257598,-0.0027473902038763764
2015-07-22,OVERHEAT,4.214137814008942,0.06858948418297957,0.0,0.0,0.0,-0.032821710501308,4.369150587257598,-0.03547892665927865
2015-07-23,OVERHEAT,4.163724762918871,0.06858948418297957,0.0,0.0,0.0,-0.011962838738326043,4.369150587257598,-0.047017336719370806
2015-07-24,OVERHEAT,4.0454077457143605,0.06858948418297957,0.0,0.0,0.0,-0.02841614754611399,4.369150587257598,-0.0740974326880417
2015-07-27,OVERHEAT,3.9414948498649043,0.06858948418297957,0.0,0.0,0.0,-0.025686630960634282,4.369150587257598,-0.0978807502400878
