Date,E03_Baseline,E40_SameDay
2014-01-29,2.2482124590041357,3.7897027304102915
2014-01-30,2.366709775423641,3.989447910979307
2014-01-31,2.35012762475662,3.9614961836382343
2014-02-03,2.1944238925655215,3.699033952074472
2014-02-04,2.2372925179547765,3.771295515271466
2014-02-05,2.216667525371453,3.736528965342134
2014-02-06,2.301596062270952,3.879688881963337
2014-02-07,2.4237341673499677,4.085571163440469
2014-02-10,2.4682199780043264,4.160558737424476
2014-02-11,2.5527457341682815,4.303039706089879
2014-02-12,2.5648788672826157,4.323491940267156
2014-02-13,2.63080008184973,4.434612135263147
2014-02-14,2.638485409875963,4.4475669200693915
2014-02-18,2.679737092493031,4.517102881237923
2014-02-19,2.621093575358262,4.418250347921326
2014-02-20,2.659111372430955,4.482335105032933
2014-02-21,2.6453591141081785,4.459153590000222
2014-02-24,2.6918697406215304,4.537554297898095
2014-02-25,2.6821629916371457,4.521192101797721
2014-02-26,2.6732647140388544,4.506192706711577
2014-02-27,2.725841543369997,4.594818918560259
2014-02-28,2.7120892850472202,4.571637403527547
2014-03-03,2.6526389939767787,4.471424930506587
2014-03-04,2.759407897960831,4.651400094922546
2014-03-05,2.7820562514456437,4.689577326214428
2014-03-06,2.771541031075165,4.671852329099822
2014-03-07,2.7319079886807054,4.605044831269621
2014-03-10,2.737568985833781,4.614587299679105
2014-03-11,2.7035962131136446,4.557321043982729
2014-03-12,2.7339286821601045,4.608451016288093
2014-03-13,2.617858962335135,4.412797917588744
2014-03-14,2.564069425924852,4.322127504218715
2014-03-17,2.632418722072337,4.437340598601477
