name,cost_bps,tax_mode,tax_rate,CAGR,MDD,Sharpe,Sortino,Calmar,WorstYear,WorstMonth,MaxTUW,MedianTUW,TradesPerYear,AnnualTurnover,FinalValue,NumDays
V0_Base_OFF10_CASH,15,Tax0,0.25,0.36559628977260883,-0.49290875409982315,0.9209752285031833,0.9839209667075158,0.7417119025209457,-0.35028558626597417,-0.3365055289915635,594,3.0,3.2162162162162162,2.8945945945945946,139.90250457101092,3996
V0_Base_OFF10_CASH,15,TaxB,0.0,0.36559628977260883,-0.49290875409982315,0.9209752285031833,0.9839209667075158,0.7417119025209457,-0.35028558626597417,-0.3365055289915635,594,3.0,3.2162162162162162,2.8945945945945946,139.90250457101092,3996
V0_Base_OFF10_CASH,15,TaxB,0.1,0.33246699861905626,-0.4957772975369694,0.8663975479293589,0.894677997588798,0.6705974643670825,-0.35028558626597295,-0.33654334405309905,595,3.0,3.2162162162162162,2.8945945945945946,94.77533315396707,3996
V0_Base_OFF10_CASH,15,TaxB,0.2,0.300131792497621,-0.4986297544538365,0.8117828238935254,0.8072276367842265,0.6019131225459339,-0.3502855862659743,-0.3365811570533386,601,3.0,3.2162162162162162,2.8945945945945946,64.19691262624099,3996
V0_Base_OFF10_CASH,15,TaxB,0.25,0.2842560778283807,-0.5000499784314816,0.7844628343161099,0.7642957317513323,0.5684553346447756,-0.3502855862659736,-0.33660006278050636,601,3.0,3.2162162162162162,2.8945945945945946,52.83289568053653,3996
V0_Base_OFF10_CASH,20,Tax0,0.0,0.36361365199653894,-0.49522927591807386,0.9177250821731476,0.978725587498315,0.7342329496220894,-0.3511774726825386,-0.33739916518197055,594,3.0,3.2162162162162162,2.8945945945945946,136.71615289390402,3996
V0_Base_OFF10_CASH,20,Tax0,0.1,0.36361365199653894,-0.49522927591807386,0.9177250821731476,0.978725587498315,0.7342329496220894,-0.3511774726825386,-0.33739916518197055,594,3.0,3.2162162162162162,2.8945945945945946,136.71615289390402,3996
V0_Base_OFF10_CASH,20,Tax0,0.2,0.36361365199653894,-0.49522927591807386,0.9177250821731476,0.978725587498315,0.7342329496220894,-0.3511774726825386,-0.33739916518197055,594,3.0,3.2162162162162162,2.8945945945945946,136.71615289390402,3996
V0_Base_OFF10_CASH,20,Tax0,0.25,0.36361365199653894,-0.49522927591807386,0.9177250821731476,0.978725587498315,0.7342329496220894,-0.3511774726825386,-0.33739916518197055,594,3.0,3.2162162162162162,2.8945945945945946,136.71615289390402,3996
V0_Base_OFF10_CASH,20,TaxB,0.0,0.36361365199653894,-0.49522927591807386,0.9177250821731476,0.978725587498315,0.7342329496220894,-0.3511774726825386,-0.33739916518197055,594,3.0,3.2162162162162162,2.8945945945945946,136.71615289390402,3996
V0_Base_OFF10_CASH,20,TaxB,0.1,0.33063420334704885,-0.49806404877233734,0.8633192963654297,0.8898733507009511,0.663838725485244,-0.35117747268253896,-0.3374230079528372,600,3.0,3.2162162162162162,2.8945945945945946,92.72914439287752,3996
V0_Base_OFF10_CASH,20,TaxB,0.2,0.2984427880484979,-0.5008830394252641,0.808876618932768,0.8028637939615731,0.5958332875294493,-0.3511774726825385,-0.33744684990314655,601,3.0,3.2162162162162162,2.8945945945945946,62.88713887747023,3996
V0_Base_OFF10_CASH,20,TaxB,0.25,0.28263676279746686,-0.5022866436630259,0.7816427031144093,0.7601122077435704,0.5627001361937114,-0.3511774726825393,-0.3374587705705997,610,3.0,3.2162162162162162,2.8945945945945946,51.78637979076997,3996
V1_A1_OFF10_SGOV,0,Tax0,0.0,0.37365346075033123,-0.4858894783499149,0.9341211719126491,1.0046684689072434,0.7690091623701377,-0.3384376372749536,-0.3338198003069883,568,3.0,3.2162162162162162,2.8945945945945946,153.5812555128525,3996
V1_A1_OFF10_SGOV,0,Tax0,0.1,0.37365346075033123,-0.4858894783499149,0.9341211719126491,1.0046684689072434,0.7690091623701377,-0.3384376372749536,-0.3338198003069883,568,3.0,3.2162162162162162,2.8945945945945946,153.5812555128525,3996
V1_A1_OFF10_SGOV,0,Tax0,0.2,0.37365346075033123,-0.4858894783499149,0.9341211719126491,1.0046684689072434,0.7690091623701377,-0.3384376372749536,-0.3338198003069883,568,3.0,3.2162162162162162,2.8945945945945946,153.5812555128525,3996
V1_A1_OFF10_SGOV,0,Tax0,0.25,0.37365346075033123,-0.4858894783499149,0.9341211719126491,1.0046684689072434,0.7690091623701377,-0.3384376372749536,-0.3338198003069883,568,3.0,3.2162162162162162,2.8945945945945946,153.5812555128525,3996
V1_A1_OFF10_SGOV,0,TaxB,0.0,0.37365346075033123,-0.4858894783499149,0.9341211719126491,1.0046684689072434,0.7690091623701377,-0.3384376372749536,-0.3338198003069883,568,3.0,3.2162162162162162,2.8945945945945946,153.5812555128525,3996
V1_A1_OFF10_SGOV,0,TaxB,0.1,0.3399346336816398,-0.4888607988621295,0.8788842093228163,0.9140583379292555,0.6953607948783587,-0.3384376372749536,-0.3338997468201328,594,3.0,3.2162162162162162,2.8945945945945946,103.55784391772768,3996
V1_A1_OFF10_SGOV,0,TaxB,0.2,0.30703368224027505,-0.4918150951105882,0.8236095492157463,0.8252741302760165,0.6242868209875427,-0.3384376372749528,-0.33397968415722035,595,3.0,3.2162162162162162,2.8945945945945946,69.81939395392281,3996
V1_A1_OFF10_SGOV,0,TaxB,0.25,0.2908837662633317,-0.49328588937269446,0.7959593732914872,0.7815642719553746,0.5896859661508764,-0.3384376372749538,-0.3340196493850559,601,3.0,3.2162162162162162,2.8945945945945946,57.32620715735304,3996
V1_A1_OFF10_SGOV,2,Tax0,0.0,0.37285657935007,-0.4868304053791257,0.932824724670091,1.0026316573855723,0.7658859743152299,-0.33880046089273297,-0.33417831543317245,568,3.0,3.2162162162162162,2.8945945945945946,152.17453095001068,3996
V1_A1_OFF10_SGOV,2,Tax0,0.1,0.37285657935007,-0.4868304053791257,0.932824724670091,1.0026316573855723,0.7658859743152299,-0.33880046089273297,-0.33417831543317245,568,3.0,3.2162162162162162,2.8945945945945946,152.17453095001068,3996
V1_A1_OFF10_SGOV,2,Tax0,0.2,0.37285657935007,-0.4868304053791257,0.932824724670091,1.0026316573855723,0.7658859743152299,-0.33880046089273297,-0.33417831543317245,568,3.0,3.2162162162162162,2.8945945945945946,152.17453095001068,3996
V1_A1_OFF10_SGOV,2,Tax0,0.25,0.37285657935007,-0.4868304053791257,0.932824724670091,1.0026316573855723,0.7658859743152299,-0.33880046089273297,-0.33417831543317245,568,3.0,3.2162162162162162,2.8945945945945946,152.17453095001068,3996
V1_A1_OFF10_SGOV,2,TaxB,0.0,0.37285657935007,-0.4868304053791257,0.932824724670091,1.0026316573855723,0.7658859743152299,-0.33880046089273297,-0.33417831543317245,568,3.0,3.2162162162162162,2.8945945945945946,152.17453095001068,3996
V1_A1_OFF10_SGOV,2,TaxB,0.1,0.3391982711984829,-0.48978789443273696,0.8776563040067648,0.9121031251973866,0.6925411490443958,-0.3388004608927312,-0.3342526257942512,594,3.0,3.2162162162162162,2.8945945945945946,102.65908356315673,3996
V1_A1_OFF10_SGOV,2,TaxB,0.2,0.30635536706985467,-0.49272848642649825,0.8224502472898773,0.8234731624556509,0.6217529034939501,-0.33880046089273097,-0.33432692822320664,600,3.0,3.2162162162162162,2.8945945945945946,69.2470300376559,3996
V1_A1_OFF10_SGOV,2,TaxB,0.25,0.2902335741036055,-0.49419247595179916,0.7948343934717598,0.779838480708782,0.5872885327617033,-0.3388004608927313,-0.33436407646339017,601,3.0,3.2162162162162162,2.8945945945945946,56.87005628290515,3996
V1_A1_OFF10_SGOV,5,Tax0,0.0,0.37166185439096666,-0.48823889061441705,0.9308792102321038,0.9995367025793248,0.7612295159921698,-0.3393444475749303,-0.33471584691478296,569,3.0,3.2162162162162162,2.8945945945945946,150.08809859357743,3996
V1_A1_OFF10_SGOV,5,Tax0,0.1,0.37166185439096666,-0.48823889061441705,0.9308792102321038,0.9995367025793248,0.7612295159921698,-0.3393444475749303,-0.33471584691478296,569,3.0,3.2162162162162162,2.8945945945945946,150.08809859357743,3996
V1_A1_OFF10_SGOV,5,Tax0,0.2,0.37166185439096666,-0.48823889061441705,0.9308792102321038,0.9995367025793248,0.7612295159921698,-0.3393444475749303,-0.33471584691478296,569,3.0,3.2162162162162162,2.8945945945945946,150.08809859357743,3996
V1_A1_OFF10_SGOV,5,Tax0,0.25,0.37166185439096666,-0.48823889061441705,0.9308792102321038,0.9995367025793248,0.7612295159921698,-0.3393444475749303,-0.33471584691478296,569,3.0,3.2162162162162162,2.8945945945945946,150.08809859357743,3996
V1_A1_OFF10_SGOV,5,TaxB,0.0,0.37166185439096666,-0.48823889061441705,0.9308792102321038,0.9995367025793248,0.7612295159921698,-0.3393444475749303,-0.33471584691478296,569,3.0,3.2162162162162162,2.8945945945945946,150.08809859357743,3996
V1_A1_OFF10_SGOV,5,TaxB,0.1,0.33809422367698905,-0.49117570651347386,0.8758136527501408,0.9092417334748094,0.6883366159879785,-0.3393444475749293,-0.3347817138021312,594,3.0,3.2162162162162162,2.8945945945945946,101.32523201989548,3996
V1_A1_OFF10_SGOV,5,TaxB,0.2,0.30533829866901296,-0.4940958148982929,0.8207105512676791,0.8208362916275347,0.6179738614703006,-0.3393444475749293,-0.3348475744524816,601,3.0,3.2162162162162162,2.8945945945945946,68.3970574353178,3996
V1_A1_OFF10_SGOV,5,TaxB,0.25,0.28925864754945874,-0.49554963323695966,0.7931462056381471,0.7773106866223496,0.5837127668928015,-0.3393444475749292,-0.3348805024389597,601,3.0,3.2162162162162162,2.8945945945945946,56.19245213929938,3996
V1_A1_OFF10_SGOV,10,Tax0,0.0,0.36967223792055925,-0.49057863741262964,0.9276344533752158,0.9943333524937291,0.753543284865103,-0.3402504289288171,-0.33561108968940456,569,3.0,3.2162162162162162,2.8945945945945946,146.67286810898938,3996
V1_A1_OFF10_SGOV,10,Tax0,0.1,0.36967223792055925,-0.49057863741262964,0.9276344533752158,0.9943333524937291,0.753543284865103,-0.3402504289288171,-0.33561108968940456,569,3.0,3.2162162162162162,2.8945945945945946,146.67286810898938,3996
V1_A1_OFF10_SGOV,10,Tax0,0.2,0.36967223792055925,-0.49057863741262964,0.9276344533752158,0.9943333524937291,0.753543284865103,-0.3402504289288171,-0.33561108968940456,569,3.0,3.2162162162162162,2.8945945945945946,146.67286810898938,3996
V1_A1_OFF10_SGOV,10,Tax0,0.25,0.36967223792055925,-0.49057863741262964,0.9276344533752158,0.9943333524937291,0.753543284865103,-0.3402504289288171,-0.33561108968940456,569,3.0,3.2162162162162162,2.8945945945945946,146.67286810898938,3996
V1_A1_OFF10_SGOV,10,TaxB,0.0,0.36967223792055925,-0.49057863741262964,0.9276344533752158,0.9943333524937291,0.753543284865103,-0.3402504289288171,-0.33561108968940456,569,3.0,3.2162162162162162,2.8945945945945946,146.67286810898938,3996
V1_A1_OFF10_SGOV,10,TaxB,0.1,0.3362554673327234,-0.4934811947433997,0.8727404677461439,0.9044328944749734,0.6813946932822221,-0.3402504289288171,-0.33566291277466187,595,3.0,3.2162162162162162,2.8945945945945946,99.13972475281514,3996
V1_A1_OFF10_SGOV,10,TaxB,0.2,0.30364426278447154,-0.4963673571286331,0.8178090911594896,0.8163424284692969,0.6117329401775758,-0.3402504289288162,-0.33571473199382706,601,3.0,3.2162162162162162,2.8945945945945946,67.0030023373458,3996
V1_A1_OFF10_SGOV,10,TaxB,0.25,0.28763473437007203,-0.49780431892335186,0.7903306588099741,0.77306595125244,0.5778068277755538,-0.3402504289288163,-0.33574064015370997,601,3.0,3.2162162162162162,2.8945945945945946,55.080549653589955,3996
V1_A1_OFF10_SGOV,15,Tax0,0.0,0.367684610247929,-0.49290875409982315,0.9243869327733872,0.9890592708880005,0.7459486308361771,-0.34115558171563765,-0.3365055289915635,594,3.0,3.2162162162162162,2.8945945945945946,143.33385968593498,3996
V1_A1_OFF10_SGOV,15,Tax0,0.1,0.367684610247929,-0.49290875409982315,0.9243869327733872,0.9890592708880005,0.7459486308361771,-0.34115558171563765,-0.3365055289915635,594,3.0,3.2162162162162162,2.8945945945945946,143.33385968593498,3996
V1_A1_OFF10_SGOV,15,Tax0,0.2,0.367684610247929,-0.49290875409982315,0.9243869327733872,0.9890592708880005,0.7459486308361771,-0.34115558171563765,-0.3365055289915635,594,3.0,3.2162162162162162,2.8945945945945946,143.33385968593498,3996
V1_A1_OFF10_SGOV,15,Tax0,0.25,0.367684610247929,-0.49290875409982315,0.9243869327733872,0.9890592708880005,0.7459486308361771,-0.34115558171563765,-0.3365055289915635,594,3.0,3.2162162162162162,2.8945945945945946,143.33385968593498,3996
V1_A1_OFF10_SGOV,15,TaxB,0.0,0.367684610247929,-0.49290875409982315,0.9243869327733872,0.9890592708880005,0.7459486308361771,-0.34115558171563765,-0.3365055289915635,594,3.0,3.2162162162162162,2.8945945945945946,143.33385968593498,3996
V1_A1_OFF10_SGOV,15,TaxB,0.1,0.334418363991708,-0.4957772975369694,0.8696646840636919,0.8995558841628476,0.6745334359864892,-0.34115558171563765,-0.33654334405309905,595,3.0,3.2162162162162162,2.8945945945945946,97.00035004994946,3996
V1_A1_OFF10_SGOV,15,TaxB,0.2,0.3019515742816048,-0.4986297544538365,0.8149051969674395,0.8118494354261274,0.6055626877147374,-0.34115558171563776,-0.3365811570533386,601,3.0,3.2162162162162162,2.8945945945945946,65.63668020117785,3996
V1_A1_OFF10_SGOV,15,TaxB,0.25,0.2860120265680861,-0.5000499784314816,0.7875127600456167,0.7687594116862718,0.5719668811210166,-0.34115558171563765,-0.33660006278050636,601,3.0,3.2162162162162162,2.8945945945945946,53.99008957779835,3996
V1_A1_OFF10_SGOV,20,Tax0,0.0,0.36569897028200105,-0.49522927591807386,0.9211366799317011,0.9838595329464194,0.7384437634549272,-0.3420599063144105,-0.33739916518197055,594,3.0,3.2162162162162162,2.8945945945945946,140.06940548355098,3996
V1_A1_OFF10_SGOV,20,Tax0,0.1,0.36569897028200105,-0.49522927591807386,0.9211366799317011,0.9838595329464194,0.7384437634549272,-0.3420599063144105,-0.33739916518197055,594,3.0,3.2162162162162162,2.8945945945945946,140.06940548355098,3996
V1_A1_OFF10_SGOV,20,Tax0,0.2,0.36569897028200105,-0.49522927591807386,0.9211366799317011,0.9838595329464194,0.7384437634549272,-0.3420599063144105,-0.33739916518197055,594,3.0,3.2162162162162162,2.8945945945945946,140.06940548355098,3996
V1_A1_OFF10_SGOV,20,Tax0,0.25,0.36569897028200105,-0.49522927591807386,0.9211366799317011,0.9838595329464194,0.7384437634549272,-0.3420599063144105,-0.33739916518197055,594,3.0,3.2162162162162162,2.8945945945945946,140.06940548355098,3996
V1_A1_OFF10_SGOV,20,TaxB,0.0,0.36569897028200105,-0.49522927591807386,0.9211366799317011,0.9838595329464194,0.7384437634549272,-0.3420599063144105,-0.33739916518197055,594,3.0,3.2162162162162162,2.8945945945945946,140.06940548355098,3996
V1_A1_OFF10_SGOV,20,TaxB,0.1,0.3325829129966762,-0.49806404877233734,0.8665863315248896,0.8947471426378509,0.6677512938676251,-0.3420599063144105,-0.3374230079528372,600,3.0,3.2162162162162162,2.8945945945945946,94.90615545394992,3996
V1_A1_OFF10_SGOV,20,TaxB,0.2,0.3002602328550894,-0.5008830394252641,0.8119988968326148,0.8074177846932294,0.5994617689583213,-0.34205990631441063,-0.33744684990314655,601,3.0,3.2162162162162162,2.8945945945945946,64.29755293321513,3996
V1_A1_OFF10_SGOV,20,TaxB,0.25,0.2843905239861144,-0.5022866436630259,0.7846925366463515,0.7645106912673176,0.5661916906890846,-0.34205990631441086,-0.3374587705705997,610,3.0,3.2162162162162162,2.8945945945945946,52.920669276988775,3996
V2_C3_Hysteresis_0p5,0,Tax0,0.0,0.36693622576257345,-0.517551048734254,0.9214803881902537,0.9808705015558578,0.7089855709112544,-0.4153206391780725,-0.3338198003069883,446,3.0,2.459459459459459,2.2135135135135133,142.09521117679105,3996
V2_C3_Hysteresis_0p5,0,Tax0,0.1,0.36693622576257345,-0.517551048734254,0.9214803881902537,0.9808705015558578,0.7089855709112544,-0.4153206391780725,-0.3338198003069883,446,3.0,2.459459459459459,2.2135135135135133,142.09521117679105,3996
V2_C3_Hysteresis_0p5,0,Tax0,0.2,0.36693622576257345,-0.517551048734254,0.9214803881902537,0.9808705015558578,0.7089855709112544,-0.4153206391780725,-0.3338198003069883,446,3.0,2.459459459459459,2.2135135135135133,142.09521117679105,3996
V2_C3_Hysteresis_0p5,0,Tax0,0.25,0.36693622576257345,-0.517551048734254,0.9214803881902537,0.9808705015558578,0.7089855709112544,-0.4153206391780725,-0.3338198003069883,446,3.0,2.459459459459459,2.2135135135135133,142.09521117679105,3996
V2_C3_Hysteresis_0p5,0,TaxB,0.0,0.36693622576257345,-0.517551048734254,0.9214803881902537,0.9808705015558578,0.7089855709112544,-0.4153206391780725,-0.3338198003069883,446,3.0,2.459459459459459,2.2135135135135133,142.09521117679105,3996
V2_C3_Hysteresis_0p5,0,TaxB,0.1,0.33734679253823274,-0.5261790187405022,0.8730234455418993,0.9018453567944078,0.6411255115145581,-0.4153206391780717,-0.33467542852769516,567,3.0,2.459459459459459,2.2135135135135133,100.43146182485123,3996
V2_C3_Hysteresis_0p5,0,TaxB,0.2,0.3083897917580445,-0.5346562320399835,0.8245380130788206,0.8239268584466978,0.57680014423732,-0.4153206391780717,-0.335530005635577,569,3.0,2.459459459459459,2.2135135135135133,70.97699646255614,3996
V2_C3_Hysteresis_0p5,0,TaxB,0.25,0.2941442721427012,-0.5388391104268581,0.8002855628624451,0.7857881423619698,0.5458851565352889,-0.4153206391780718,-0.33595690040741755,594,3.0,2.459459459459459,2.2135135135135133,59.66581595298877,3996
V2_C3_Hysteresis_0p5,2,Tax0,0.0,0.366333278523012,-0.5177301404423532,0.920503867706553,0.9792833806146158,0.7075757231557228,-0.41564101750893667,-0.33417831543317245,553,3.0,2.459459459459459,2.2135135135135133,141.10457780250246,3996
V2_C3_Hysteresis_0p5,2,Tax0,0.1,0.366333278523012,-0.5177301404423532,0.920503867706553,0.9792833806146158,0.7075757231557228,-0.41564101750893667,-0.33417831543317245,553,3.0,2.459459459459459,2.2135135135135133,141.10457780250246,3996
V2_C3_Hysteresis_0p5,2,Tax0,0.2,0.366333278523012,-0.5177301404423532,0.920503867706553,0.9792833806146158,0.7075757231557228,-0.41564101750893667,-0.33417831543317245,553,3.0,2.459459459459459,2.2135135135135133,141.10457780250246,3996
V2_C3_Hysteresis_0p5,2,Tax0,0.25,0.366333278523012,-0.5177301404423532,0.920503867706553,0.9792833806146158,0.7075757231557228,-0.41564101750893667,-0.33417831543317245,553,3.0,2.459459459459459,2.2135135135135133,141.10457780250246,3996
V2_C3_Hysteresis_0p5,2,TaxB,0.0,0.366333278523012,-0.5177301404423532,0.920503867706553,0.9792833806146158,0.7075757231557228,-0.41564101750893667,-0.33417831543317245,553,3.0,2.459459459459459,2.2135135135135133,141.10457780250246,3996
V2_C3_Hysteresis_0p5,2,TaxB,0.1,0.3367856544846599,-0.5263520262448247,0.8720943492682113,0.900367628258627,0.6398486900248184,-0.415641017508937,-0.3350301495232443,567,3.0,2.459459459459459,2.2135135135135133,99.76531917516608,3996
V2_C3_Hysteresis_0p5,2,TaxB,0.2,0.3078689499121181,-0.5348233120010879,0.8236563911625141,0.8225558990485006,0.5756460928380247,-0.41564101750893745,-0.33588094124097145,569,3.0,2.459459459459459,2.2135135135135133,70.53028462065531,3996
V2_C3_Hysteresis_0p5,2,TaxB,0.25,0.29364302517438956,-0.5390032842573986,0.7994276950146397,0.7844686683718589,0.54478893496716,-0.4156410175089371,-0.3363059465907231,594,3.0,2.459459459459459,2.2135135135135133,59.30041433934359,3996
V2_C3_Hysteresis_0p5,5,Tax0,0.0,0.3654291535314733,-0.51799871566725,0.9190384013658129,0.9769022553684629,0.7054634354850723,-0.41612136555513723,-0.33471584691478284,553,3.0,2.459459459459459,2.2135135135135133,139.63123322691362,3996
V2_C3_Hysteresis_0p5,5,Tax0,0.1,0.3654291535314733,-0.51799871566725,0.9190384013658129,0.9769022553684629,0.7054634354850723,-0.41612136555513723,-0.33471584691478284,553,3.0,2.459459459459459,2.2135135135135133,139.63123322691362,3996
V2_C3_Hysteresis_0p5,5,Tax0,0.2,0.3654291535314733,-0.51799871566725,0.9190384013658129,0.9769022553684629,0.7054634354850723,-0.41612136555513723,-0.33471584691478284,553,3.0,2.459459459459459,2.2135135135135133,139.63123322691362,3996
V2_C3_Hysteresis_0p5,5,Tax0,0.25,0.3654291535314733,-0.51799871566725,0.9190384013658129,0.9769022553684629,0.7054634354850723,-0.41612136555513723,-0.33471584691478284,553,3.0,2.459459459459459,2.2135135135135133,139.63123322691362,3996
V2_C3_Hysteresis_0p5,5,TaxB,0.0,0.3654291535314733,-0.51799871566725,0.9190384013658129,0.9769022553684629,0.7054634354850723,-0.41612136555513723,-0.33471584691478284,553,3.0,2.459459459459459,2.2135135135135133,139.63123322691362,3996
V2_C3_Hysteresis_0p5,5,TaxB,0.1,0.33594419064421754,-0.5266114802135602,0.8707000553238335,0.8981505591692058,0.637935562111141,-0.416121365555137,-0.3355619965424397,568,3.0,2.459459459459459,2.2135135135135133,98.77414816260064,3996
V2_C3_Hysteresis_0p5,5,TaxB,0.2,0.30708788212175797,-0.5350738794844402,0.8223333447560592,0.820498953570641,0.5739167877483505,-0.41612136555513723,-0.3364071168325137,569,3.0,2.459459459459459,2.2135135135135133,69.86531865720161,3996
V2_C3_Hysteresis_0p5,5,TaxB,0.25,0.2928913271415021,-0.5392494948793208,0.7981402976860301,0.7824889404125023,0.5431462243781027,-0.4161213655551369,-0.3368292913495101,594,3.0,2.459459459459459,2.2135135135135133,58.75636539458096,3996
V2_C3_Hysteresis_0p5,10,Tax0,0.0,0.363923067418056,-0.5184461748094077,0.9165941385458618,0.9730095971592894,0.7019495660313092,-0.4169213606100537,-0.33561108968940445,553,3.0,2.459459459459459,2.2135135135135133,137.20890397090335,3996
V2_C3_Hysteresis_0p5,10,Tax0,0.1,0.363923067418056,-0.5184461748094077,0.9165941385458618,0.9730095971592894,0.7019495660313092,-0.4169213606100537,-0.33561108968940445,553,3.0,2.459459459459459,2.2135135135135133,137.20890397090335,3996
V2_C3_Hysteresis_0p5,10,Tax0,0.2,0.363923067418056,-0.5184461748094077,0.9165941385458618,0.9730095971592894,0.7019495660313092,-0.4169213606100537,-0.33561108968940445,553,3.0,2.459459459459459,2.2135135135135133,137.20890397090335,3996
V2_C3_Hysteresis_0p5,10,Tax0,0.25,0.363923067418056,-0.5184461748094077,0.9165941385458618,0.9730095971592894,0.7019495660313092,-0.4169213606100537,-0.33561108968940445,553,3.0,2.459459459459459,2.2135135135135133,137.20890397090335,3996
V2_C3_Hysteresis_0p5,10,TaxB,0.0,0.363923067418056,-0.5184461748094077,0.9165941385458618,0.9730095971592894,0.7019495660313092,-0.4169213606100537,-0.33561108968940445,553,3.0,2.459459459459459,2.2135135135135133,137.20890397090335,3996
V2_C3_Hysteresis_0p5,10,TaxB,0.1,0.3345423995196679,-0.5270437507227582,0.8683745089263095,0.8945977612075803,0.6347526160036908,-0.41692136061005436,-0.3364477831543061,568,3.0,2.459459459459459,2.2135135135135133,97.14342125412597,3996
V2_C3_Hysteresis_0p5,10,TaxB,0.2,0.30578662244593136,-0.5354913520589392,0.8201266398043011,0.8172026913500446,0.5710393291510611,-0.41692136061005425,-0.3372834688040909,569,3.0,2.459459459459459,2.2135135135135133,68.77051343439321,3996
V2_C3_Hysteresis_0p5,10,TaxB,0.25,0.29163895693002173,-0.5396597122412701,0.7959930555695313,0.7793167303098816,0.5404126902836807,-0.41692136061005436,-0.33770093406045554,594,3.0,2.459459459459459,2.2135135135135133,57.860323663333936,3996
V2_C3_Hysteresis_0p5,15,Tax0,0.0,0.3624179672191652,-0.5188934261607265,0.914147617366579,0.9691291043784632,0.6984439365529883,-0.41772062467690485,-0.3365055289915633,554,3.0,2.459459459459459,2.2135135135135133,134.82753764842062,3996
V2_C3_Hysteresis_0p5,15,Tax0,0.1,0.3624179672191652,-0.5188934261607265,0.914147617366579,0.9691291043784632,0.6984439365529883,-0.41772062467690485,-0.3365055289915633,554,3.0,2.459459459459459,2.2135135135135133,134.82753764842062,3996
V2_C3_Hysteresis_0p5,15,Tax0,0.2,0.3624179672191652,-0.5188934261607265,0.914147617366579,0.9691291043784632,0.6984439365529883,-0.41772062467690485,-0.3365055289915633,554,3.0,2.459459459459459,2.2135135135135133,134.82753764842062,3996
V2_C3_Hysteresis_0p5,15,Tax0,0.25,0.3624179672191652,-0.5188934261607265,0.914147617366579,0.9691291043784632,0.6984439365529883,-0.41772062467690485,-0.3365055289915633,554,3.0,2.459459459459459,2.2135135135135133,134.82753764842062,3996
V2_C3_Hysteresis_0p5,15,TaxB,0.0,0.3624179672191652,-0.5188934261607265,0.914147617366579,0.9691291043784632,0.6984439365529883,-0.41772062467690485,-0.3365055289915633,554,3.0,2.459459459459459,2.2135135135135133,134.82753764842062,3996
V2_C3_Hysteresis_0p5,15,TaxB,0.1,0.3331414191077966,-0.5274758302592799,0.8660468231304905,0.8908439989062925,0.6315766524203421,-0.41772062467690607,-0.33733278869620353,568,3.0,2.459459459459459,2.2135135135135133,95.53886686422283,3996
V2_C3_Hysteresis_0p5,15,TaxB,0.2,0.3044860127905977,-0.5359086497467258,0.8179179141485335,0.813785285449651,0.56816775197508,-0.4177206246769054,-0.3381590618562119,576,3.0,2.459459459459459,2.2135135135135133,67.69233295008526,3996
V2_C3_Hysteresis_0p5,15,TaxB,0.25,0.2903871616165108,-0.540069762492288,0.793843852009457,0.776027207481794,0.5376845396351132,-0.41772062467690596,-0.33857182883295067,594,3.0,2.459459459459459,2.2135135135135133,56.97749980780825,3996
V2_C3_Hysteresis_0p5,20,Tax0,0.0,0.36091385273159915,-0.5193404697212071,0.9116988555142027,0.9651730419205232,0.6949465211623992,-0.4185191580897726,-0.3373991651819709,554,3.0,2.459459459459459,2.2135135135135133,132.4864594900128,3996
V2_C3_Hysteresis_0p5,20,Tax0,0.1,0.36091385273159915,-0.5193404697212071,0.9116988555142027,0.9651730419205232,0.6949465211623992,-0.4185191580897726,-0.3373991651819709,554,3.0,2.459459459459459,2.2135135135135133,132.4864594900128,3996
V2_C3_Hysteresis_0p5,20,Tax0,0.2,0.36091385273159915,-0.5193404697212071,0.9116988555142027,0.9651730419205232,0.6949465211623992,-0.4185191580897726,-0.3373991651819709,554,3.0,2.459459459459459,2.2135135135135133,132.4864594900128,3996
V2_C3_Hysteresis_0p5,20,Tax0,0.25,0.36091385273159915,-0.5193404697212071,0.9116988555142027,0.9651730419205232,0.6949465211623992,-0.4185191580897726,-0.3373991651819709,554,3.0,2.459459459459459,2.2135135135135133,132.4864594900128,3996
V2_C3_Hysteresis_0p5,20,TaxB,0.0,0.36091385273159915,-0.5193404697212071,0.9116988555142027,0.9651730419205232,0.6949465211623992,-0.4185191580897726,-0.3373991651819709,554,3.0,2.459459459459459,2.2135135135135133,132.4864594900128,3996
V2_C3_Hysteresis_0p5,20,TaxB,0.1,0.33174124935173777,-0.5279077188143131,0.8637170147649568,0.8871598309898647,0.6284076506720389,-0.418519158089773,-0.33821701350105493,568,3.0,2.459459459459459,2.2135135135135133,93.96007701972364,3996
V2_C3_Hysteresis_0p5,20,TaxB,0.2,0.3031860532157047,-0.5363257725310397,0.8157071837585338,0.8103658452413054,0.5653020398123005,-0.41851915808977314,-0.33903389629480807,594,3.0,2.459459459459459,2.2135135135135133,66.63053287883594,3996
V2_C3_Hysteresis_0p5,20,TaxB,0.25,0.28913594130915543,-0.540479645611958,0.7916927025457965,0.7727356328217623,0.5349617578693112,-0.4185191580897728,-0.33944197595973,594,3.0,2.459459459459459,2.2135135135135133,56.10770549879288,3996
